Gen Number,ID,Fitness,Weights
397,1992,0.45810487454013,"[0.9819506901682213, -0.10165121789294951, 0.065420162286453, 0.603686314642932, 0.11049720953947734, 0.31009803810452535]"
397,1983,0.4553103641467631,"[0.9819506901682216, -0.11881885048505068, 0.06542016228635107, 0.6096137780454488, 0.10994030776120021, 0.31009803810393255]"
397,1984,0.45271968561130266,"[0.9819506901682212, -0.11638441586176874, 0.06542016228644779, 0.6036863146429321, 0.1104686976235906, 0.310098038104495]"
397,1993,0.4510681802299106,"[0.9819506901682213, -0.060642924097784275, 0.06542016228646229, 0.604010798390181, 0.11054790198844255, 0.31009803810457937]"
397,1995,0.4510571549158792,"[0.9819506901682216, -0.10066160583120734, 0.06542016228637972, 0.6082402599453691, 0.11009679333064834, 0.31009803810409914]"
397,1994,0.44801409895880023,"[0.9819506901682215, -0.11776377489118217, 0.06542016228639298, 0.6070448357909581, 0.11016931011046194, 0.3100980381041763]"
397,1986,0.44711888149085666,"[0.9819506901682212, -0.04046065253341313, 0.06542016228647468, 0.6036863146429317, 0.11061562648169752, 0.3100980381046514]"
397,1989,0.43379940168758485,"[0.9819506901682213, -0.11688908540124435, 0.06542016228642773, 0.604915105178935, 0.11035915996504521, 0.3100980381043784]"
397,1976,0.4309153875861852,"[0.9819506901682213, -0.11836884087562881, 0.06542016228636902, 0.603686314642933, 0.11003829688885321, 0.3100980381040369]"
397,1991,2.201778788133215e-05,"[0.2073416571776654, 0.7682576179594125, 0.06542016228640667, 0.6036863146429325, 0.7214304881580422, 0.31009803810425585]"
398,1992,0.4554398931488399,"[0.9819506901682213, -0.10165121789294951, 0.065420162286453, 0.603686314642932, 0.11049720953947734, 0.31009803810452535]"
398,1999,0.45460688026039275,"[0.9819506901682212, -0.09084158400631628, 0.06542016228645443, 0.6038350052059851, 0.11050499201955326, 0.3100980381045337]"
398,2000,0.4539714624343553,"[0.9819506901682215, -0.07771288832221998, 0.06542016228642707, 0.6058148747442351, 0.11035548164083651, 0.31009803810437453]"
398,1983,0.45245281665819853,"[0.9819506901682216, -0.11881885048505068, 0.06542016228635107, 0.6096137780454488, 0.10994030776120021, 0.31009803810393255]"
398,1995,0.44845817444661756,"[0.9819506901682216, -0.10066160583120734, 0.06542016228637972, 0.6082402599453691, 0.11009679333064834, 0.31009803810409914]"
398,1996,0.44402371292992493,"[0.9819506901682215, -0.08057438018682193, 0.06542016228642117, 0.6061172977453835, 0.1103232256119416, 0.31009803810434017]"
398,1984,0.4400224309169143,"[0.9819506901682212, -0.11638441586176874, 0.06542016228644779, 0.6036863146429321, 0.1104686976235906, 0.310098038104495]"
398,1998,0.4338983413798722,"[0.9819506901682216, -0.11839695141203219, 0.06542016228636784, 0.6085865205085421, 0.11003188023186872, 0.31009803810403]"
398,1993,0.3180632503192103,"[0.9819506901682213, -0.060642924097784275, 0.06542016228646229, 0.604010798390181, 0.11054790198844255, 0.31009803810457937]"
398,1997,2.231542931884978e-05,"[0.4808728880303764, -0.10419395617577906, 0.06542016228637414, 0.43410778241096815, 0.11006635028349561, 0.3100980381040667]"
399,2000,0.4594402402660861,"[0.9819506901682215, -0.07771288832221998, 0.06542016228642707, 0.6058148747442351, 0.11035548164083651, 0.31009803810437453]"
399,1995,0.4576442050698363,"[0.9819506901682216, -0.10066160583120734, 0.06542016228637972, 0.6082402599453691, 0.11009679333064834, 0.31009803810409914]"
399,1992,0.4575802964025374,"[0.9819506901682213, -0.10165121789294951, 0.065420162286453, 0.603686314642932, 0.11049720953947734, 0.31009803810452535]"
399,2002,0.4513607728573674,"[0.9819506901682213, -0.08775137462110473, 0.065420162286448, 0.6043010234286488, 0.11046980052859223, 0.3100980381044962]"
399,2005,0.44900337650206434,"[0.9819506901682215, -0.0992003993897877, 0.06542016228639083, 0.6075847637849668, 0.1101575327632324, 0.3100980381041638]"
399,1999,0.44271221339978534,"[0.9819506901682212, -0.09084158400631628, 0.06542016228645443, 0.6038350052059851, 0.11050499201955326, 0.3100980381045337]"
399,2003,0.4417990891264228,"[0.9819506901682216, -0.09805625068746471, 0.06542016228638946, 0.6076949539926171, 0.11015001186872489, 0.3100980381041558]"
399,2001,0.43345881909438383,"[0.9819506901682213, -0.09887946580588854, 0.06542016228645336, 0.603724441131099, 0.11049920508397211, 0.31009803810452746]"
399,1983,0.42667291354631287,"[0.9819506901682216, -0.11881885048505068, 0.06542016228635107, 0.6096137780454488, 0.10994030776120021, 0.31009803810393255]"
399,2004,2.153707922085545e-05,"[0.9819506901682216, -0.7402890478491734, 0.06542016228635394, 0.6094758779624447, 0.10995601878314787, 0.45485370272343895]"
400,2008,0.4588571045903708,"[0.9819506901682215, -0.09232099376690087, 0.06542016228642518, 0.6056116540810603, 0.11034516591664639, 0.31009803810436354]"
400,1995,0.45344900295336155,"[0.9819506901682216, -0.10066160583120734, 0.06542016228637972, 0.6082402599453691, 0.11009679333064834, 0.31009803810409914]"
400,1992,0.45297404191045654,"[0.9819506901682213, -0.10165121789294951, 0.065420162286453, 0.603686314642932, 0.11049720953947734, 0.31009803810452535]"
400,2006,0.45219606666401185,"[0.9819506901682216, -0.10098456056956112, 0.06542016228640363, 0.6067541036317154, 0.11022746707337469, 0.31009803810423825]"
400,2000,0.4497668778498245,"[0.9819506901682215, -0.07771288832221998, 0.06542016228642707, 0.6058148747442351, 0.11035548164083651, 0.31009803810437453]"
400,2002,0.44728273479822495,"[0.9819506901682213, -0.08775137462110473, 0.065420162286448, 0.6043010234286488, 0.11046980052859223, 0.3100980381044962]"
400,2005,0.4424290355145401,"[0.9819506901682215, -0.0992003993897877, 0.06542016228639083, 0.6075847637849668, 0.1101575327632324, 0.3100980381041638]"
400,2007,0.42981455964018317,"[0.9819506901682213, -0.09988222348288706, 0.06542016228645237, 0.6037645469211298, 0.11049372127086216, 0.31009803810452163]"
400,2009,0.42667124697650716,"[0.9819506901682213, -0.08904082938506577, 0.06542016228640796, 0.6067479376140175, 0.11025112552383884, 0.31009803810426345]"
400,2010,2.2257012952477243e-05,"[0.9819506901682215, -0.0808956225395427, 0.0654201622864205, -0.19413527005870967, -0.17188957856344972, 0.31009803810433634]"
401,2008,0.4538339299270085,"[0.9819506901682215, -0.09232099376690087, 0.06542016228642518, 0.6056116540810603, 0.11034516591664639, 0.31009803810436354]"
401,2014,0.45344266336897865,"[0.9819506901682216, -0.10090421363203553, 0.06542016228639769, 0.6071238399888751, 0.1101949571461428, 0.3100980381042036]"
401,1995,0.45305598328915425,"[0.9819506901682216, -0.10066160583120734, 0.06542016228637972, 0.6082402599453691, 0.11009679333064834, 0.31009803810409914]"
401,2000,0.4528137353264406,"[0.9819506901682215, -0.07771288832221998, 0.06542016228642707, 0.6058148747442351, 0.11035548164083651, 0.31009803810437453]"
401,1992,0.4522042131199595,"[0.9819506901682213, -0.10165121789294951, 0.065420162286453, 0.603686314642932, 0.11049720953947734, 0.31009803810452535]"
401,2011,0.4436935622037143,"[0.9819506901682213, -0.10139066209930542, 0.06542016228643371, 0.6048853267390452, 0.11039178361843943, 0.3100980381044131]"
401,2015,0.4350759977715442,"[0.9819506901682213, -0.10143780200957228, 0.0654201622864372, 0.6046684007523719, 0.1104108573392269, 0.3100980381044334]"
401,2006,0.4293557570989804,"[0.9819506901682216, -0.10098456056956112, 0.06542016228640363, 0.6067541036317154, 0.11022746707337469, 0.31009803810423825]"
401,2013,0.42904735391579857,"[0.9819506901682215, -0.0865505877735803, 0.06542016228640883, 0.6067489062626852, 0.11025585910044279, 0.3100980381042685]"
401,2012,2.2735719097625892e-05,"[0.40277983874613854, -0.09436362791255222, 0.06542016228641029, 0.840861456644096, 0.11026388799840631, 0.31009803810427705]"
402,1995,0.459040331994748,"[0.9819506901682216, -0.10066160583120734, 0.06542016228637972, 0.6082402599453691, 0.11009679333064834, 0.31009803810409914]"
402,2019,0.458061362424012,"[0.9819506901682215, -0.10139370118570958, 0.06542016228643394, 0.604871341629335, 0.11039301329166522, 0.31009803810441444]"
402,2000,0.45740033365449045,"[0.9819506901682215, -0.07771288832221998, 0.06542016228642707, 0.6058148747442351, 0.11035548164083651, 0.31009803810437453]"
402,2008,0.4573272847887467,"[0.9819506901682215, -0.09232099376690087, 0.06542016228642518, 0.6056116540810603, 0.11034516591664639, 0.31009803810436354]"
402,1992,0.45647625170932743,"[0.9819506901682213, -0.10165121789294951, 0.065420162286453, 0.603686314642932, 0.11049720953947734, 0.31009803810452535]"
402,2018,0.4552546857303303,"[0.9819506901682213, -0.08791054463744345, 0.06542016228643811, 0.6049081145504943, 0.1104158572988935, 0.3100980381044388]"
402,2016,0.45253174367731724,"[0.9819506901682216, -0.10083616861900932, 0.06542016228639265, 0.6074369659898653, 0.11016742481584996, 0.3100980381041743]"
402,2017,0.4515945799167632,"[0.9819506901682216, -0.0966638242277285, 0.06542016228638796, 0.6078177456878885, 0.11014185813076627, 0.31009803810414716]"
402,2014,0.44127736659745187,"[0.9819506901682216, -0.10090421363203553, 0.06542016228639769, 0.6071238399888751, 0.1101949571461428, 0.3100980381042036]"
402,2020,0.4314100608512727,"[0.9819506901682216, -0.09621339755033764, 0.06542016228638889, 0.6077701413632847, 0.11014693554374119, 0.3100980381041525]"
403,2022,0.45881965027200255,"[0.9819506901682216, -0.08112728646042766, 0.06542016228642662, 0.6057673753435348, 0.1103530705143833, 0.310098038104372]"
403,2008,0.4580963965610559,"[0.9819506901682215, -0.09232099376690087, 0.06542016228642518, 0.6056116540810603, 0.11034516591664639, 0.31009803810436354]"
403,2023,0.4510886264098998,"[0.9819506901682213, -0.09658490235232026, 0.06542016228643789, 0.6047317747502774, 0.11041464978970118, 0.3100980381044375]"
403,2019,0.4504190366671652,"[0.9819506901682215, -0.10139370118570958, 0.06542016228643394, 0.604871341629335, 0.11039301329166522, 0.31009803810441444]"
403,2000,0.44530711079981755,"[0.9819506901682215, -0.07771288832221998, 0.06542016228642707, 0.6058148747442351, 0.11035548164083651, 0.31009803810437453]"
403,1995,0.44246537967639776,"[0.9819506901682216, -0.10066160583120734, 0.06542016228637972, 0.6082402599453691, 0.11009679333064834, 0.31009803810409914]"
403,2025,0.4393007395654076,"[0.955121084924115, -0.07918308390092728, 0.06542016228642689, 0.605794422118011, 0.11035444344104033, 0.3100980381043734]"
403,1992,0.439022768284147,"[0.9819506901682213, -0.10165121789294951, 0.065420162286453, 0.603686314642932, 0.11049720953947734, 0.31009803810452535]"
403,2024,0.4350544320388499,"[0.9819506901682213, -0.09733715507091677, 0.06542016228644833, 0.6040699145917239, 0.11047166794700469, 0.31009803810449815]"
403,2021,2.2756921662852433e-05,"[0.9819506901682215, -0.9472465704728972, 0.06542016228643105, 0.605267267538879, 0.11037726423871055, 0.31009803810439773]"
404,2022,0.45749358722233735,"[0.9819506901682216, -0.08112728646042766, 0.06542016228642662, 0.6057673753435348, 0.1103530705143833, 0.310098038104372]"
404,2019,0.4569587658580473,"[0.9819506901682215, -0.10139370118570958, 0.06542016228643394, 0.604871341629335, 0.11039301329166522, 0.31009803810441444]"
404,2008,0.4532917183145881,"[0.9819506901682215, -0.09232099376690087, 0.06542016228642518, 0.6056116540810603, 0.11034516591664639, 0.31009803810436354]"
404,2023,0.4522897773296125,"[0.9819506901682213, -0.09658490235232026, 0.06542016228643789, 0.6047317747502774, 0.11041464978970118, 0.3100980381044375]"
404,2030,0.4513675335104134,"[0.9819506901682215, -0.09359058826192065, 0.06542016228643167, 0.6051822471495696, 0.11038064616088636, 0.3100980381044013]"
404,2027,0.44757263342751236,"[0.9819506901682215, -0.08286418888402776, 0.0654201622864264, 0.6057432124249599, 0.11035184397570484, 0.31009803810437064]"
404,2029,0.44706899815733014,"[0.9819506901682213, -0.09712478663148122, 0.06542016228643745, 0.6047474439363892, 0.11041222065811335, 0.31009803810443487]"
404,2000,0.4319180666722259,"[0.9819506901682215, -0.07771288832221998, 0.06542016228642707, 0.6058148747442351, 0.11035548164083651, 0.31009803810437453]"
404,2026,2.41087283545474e-05,"[0.9819506901682216, -0.09132667287610496, 0.06542016228643102, 0.6052724500977607, 0.11037705808803361, 0.47421564055335635]"
404,2028,2.288668100058042e-05,"[0.9862785780740485, -0.09437307299655778, 0.0654201622864313, 0.8716500727785434, 0.11037860622378136, 0.3100980381043991]"
405,2008,0.45705386904907735,"[0.9819506901682215, -0.09232099376690087, 0.06542016228642518, 0.6056116540810603, 0.11034516591664639, 0.31009803810436354]"
405,2022,0.4517577006684022,"[0.9819506901682216, -0.08112728646042766, 0.06542016228642662, 0.6057673753435348, 0.1103530705143833, 0.310098038104372]"
405,2023,0.45004373099219885,"[0.9819506901682213, -0.09658490235232026, 0.06542016228643789, 0.6047317747502774, 0.11041464978970118, 0.3100980381044375]"
405,2033,0.44780144360170465,"[0.9819506901682215, -0.08947057073591519, 0.06542016228643, 0.6053756740963364, 0.11037153042665371, 0.31009803810439157]"
405,2031,0.44731432307006225,"[0.9819506901682213, -0.09407061449170348, 0.0654201622864304, 0.6052506109016339, 0.1103736774154041, 0.31009803810439385]"
405,2019,0.4467649521672293,"[0.9819506901682215, -0.10139370118570958, 0.06542016228643394, 0.604871341629335, 0.11039301329166522, 0.31009803810441444]"
405,2030,0.4427959077218783,"[0.9819506901682215, -0.09359058826192065, 0.06542016228643167, 0.6051822471495696, 0.11038064616088636, 0.3100980381044013]"
405,2032,0.4351395720684605,"[0.9819506901682215, -0.0951200808133314, 0.06542016228643485, 0.6049521463122718, 0.11039801517944055, 0.3100980381044198]"
405,2034,2.1178164056379934e-05,"[0.7766556723106144, -0.09021747719065155, 0.0654201622864299, 0.6053654731090647, 0.11037098623695729, 0.310098038104391]"
405,2035,2.0485266279318295e-05,"[-0.014257108441803612, -0.06713577526991313, 0.06542016228643086, 0.6051327524519471, 0.11037611796370694, 0.31009803810439646]"
406,2038,0.4562031014806475,"[0.9819506901682215, -0.09039375421634518, 0.06542016228643008, 0.6053505751447854, 0.1103719613061523, 0.310098038104392]"
406,2031,0.4525446463894966,"[0.9819506901682213, -0.09407061449170348, 0.0654201622864304, 0.6052506109016339, 0.1103736774154041, 0.31009803810439385]"
406,2022,0.4523155797391046,"[0.9819506901682216, -0.08112728646042766, 0.06542016228642662, 0.6057673753435348, 0.1103530705143833, 0.310098038104372]"
406,2033,0.44501362546886225,"[0.9819506901682215, -0.08947057073591519, 0.06542016228643, 0.6053756740963364, 0.11037153042665371, 0.31009803810439157]"
406,2039,0.4445146439277029,"[0.9819506901682213, -0.09300138706683385, 0.0654201622864303, 0.6052796804072118, 0.11037317837248742, 0.3100980381043933]"
406,2037,0.4437592179017995,"[0.9819506901682213, -0.09370535767718761, 0.0654201622864347, 0.6049923947260163, 0.1103971971126328, 0.31009803810441894]"
406,2008,0.43834681736043835,"[0.9819506901682215, -0.09232099376690087, 0.06542016228642518, 0.6056116540810603, 0.11034516591664639, 0.31009803810436354]"
406,2036,0.4351645298826811,"[0.9819506901682215, -0.08856092293514065, 0.06542016228643205, 0.6052693503960194, 0.11038268426273175, 0.3100980381044035]"
406,2023,0.4312526888541197,"[0.9819506901682213, -0.09658490235232026, 0.06542016228643789, 0.6047317747502774, 0.11041464978970118, 0.3100980381044375]"
406,2040,0.34757965535665886,"[0.8714520910290395, -0.09017632017793796, 0.06542016228643005, 0.6053564866093113, 0.11037185982267537, 0.3100980381043919]"
407,2039,0.4584885985081157,"[0.9819506901682213, -0.09300138706683385, 0.0654201622864303, 0.6052796804072118, 0.11037317837248742, 0.3100980381043933]"
407,2042,0.4527605201648007,"[0.9819506901682215, -0.08936559128073647, 0.06542016228642902, 0.6054384597058882, 0.11036618661030555, 0.3100980381043859]"
407,2045,0.45243073363352254,"[0.9819506901682213, -0.09219474599775462, 0.06542016228643023, 0.6053016108744929, 0.11037280188709012, 0.3100980381043929]"
407,2041,0.4428838085630509,"[0.9819506901682215, -0.0909959552745638, 0.06542016228643013, 0.6053342028683045, 0.1103722423728043, 0.3100980381043923]"
407,2038,0.43359213211116365,"[0.9819506901682215, -0.09039375421634518, 0.06542016228643008, 0.6053505751447854, 0.1103719613061523, 0.310098038104392]"
407,2033,0.43337403242651334,"[0.9819506901682215, -0.08947057073591519, 0.06542016228643, 0.6053756740963364, 0.11037153042665371, 0.31009803810439157]"
407,2022,0.4321045136826774,"[0.9819506901682216, -0.08112728646042766, 0.06542016228642662, 0.6057673753435348, 0.1103530705143833, 0.310098038104372]"
407,2031,0.4283149346909843,"[0.9819506901682213, -0.09407061449170348, 0.0654201622864304, 0.6052506109016339, 0.1103736774154041, 0.31009803810439385]"
407,2044,2.3826241267930526e-05,"[0.9819506901682213, -0.33986043683438616, 0.1729889120491484, 0.6053611859485718, 0.11037177914803284, 0.31009803810439185]"
407,2043,2.2451999441525528e-05,"[0.9819506901682216, -0.08373735776969544, 0.06542016228642768, 0.6056448374851376, 0.5181011068238769, 0.3100980381043781]"
408,2038,0.460101619252705,"[0.9819506901682215, -0.09039375421634518, 0.06542016228643008, 0.6053505751447854, 0.1103719613061523, 0.310098038104392]"
408,2047,0.45715427022396726,"[0.9819506901682215, -0.09204354506677552, 0.06542016228643022, 0.6053057216335366, 0.11037273131674012, 0.31009803810439285]"
408,2041,0.4560278821393534,"[0.9819506901682215, -0.0909959552745638, 0.06542016228643013, 0.6053342028683045, 0.1103722423728043, 0.3100980381043923]"
408,2049,0.44685609780388186,"[0.9819506901682215, -0.09067512971078938, 0.0654201622864301, 0.6053429252788027, 0.11037209263316858, 0.3100980381043922]"
408,2048,0.4431119307023426,"[0.9819506901682215, -0.0907377133652715, 0.0654201622864301, 0.6053412237924298, 0.11037212184297815, 0.3100980381043922]"
408,2045,0.4396580832803949,"[0.9819506901682213, -0.09219474599775462, 0.06542016228643023, 0.6053016108744929, 0.11037280188709012, 0.3100980381043929]"
408,2042,0.435514001949932,"[0.9819506901682215, -0.08936559128073647, 0.06542016228642902, 0.6054384597058882, 0.11036618661030555, 0.3100980381043859]"
408,2039,0.43345229678554287,"[0.9819506901682213, -0.09300138706683385, 0.0654201622864303, 0.6052796804072118, 0.11037317837248742, 0.3100980381043933]"
408,2050,0.43260046068788205,"[0.9819506901682215, -0.09070842439839821, 0.0654201622864301, 0.6053420200830655, 0.11037210817287288, 0.3100980381043922]"
408,2046,2.2456000857021085e-05,"[0.9819506901682213, -0.0906943000972974, -0.06855031251039582, 0.8605381661963349, 0.11036929346640456, 0.3100980381043892]"
409,2055,0.4559623117844823,"[0.9819506901682215, -0.09084815915494035, 0.06542016228643012, 0.6053382210594058, 0.11037217339158954, 0.31009803810439224]"
409,2052,0.4529165824649802,"[0.9819506901682215, -0.09095344112981553, 0.06542016228643013, 0.6053353587170409, 0.11037222253008205, 0.3100980381043923]"
409,2041,0.45286178659685766,"[0.9819506901682215, -0.0909959552745638, 0.06542016228643013, 0.6053342028683045, 0.1103722423728043, 0.3100980381043923]"
409,2051,0.45248938526408145,"[0.9819506901682216, -0.09162471395159177, 0.06542016228643019, 0.6053171085594196, 0.11037253583475334, 0.3100980381043926]"
409,2038,0.4513087062470054,"[0.9819506901682215, -0.09039375421634518, 0.06542016228643008, 0.6053505751447854, 0.1103719613061523, 0.310098038104392]"
409,2053,0.45067243198702145,"[0.9819506901682215, -0.09070584996247966, 0.0654201622864301, 0.6053420900752651, 0.11037210697130062, 0.3100980381043922]"
409,2049,0.446162873123381,"[0.9819506901682215, -0.09067512971078938, 0.0654201622864301, 0.6053429252788027, 0.11037209263316858, 0.3100980381043922]"
409,2047,0.4455979041130849,"[0.9819506901682215, -0.09204354506677552, 0.06542016228643022, 0.6053057216335366, 0.11037273131674012, 0.31009803810439285]"
409,2048,0.43198613598976005,"[0.9819506901682215, -0.0907377133652715, 0.0654201622864301, 0.6053412237924298, 0.11037212184297815, 0.3100980381043922]"
409,2054,0.4267667364925737,"[0.9819506901682215, -0.09059098939849575, 0.06542016228643009, 0.6053452128344908, 0.11037205336217171, 0.31009803810439207]"
410,2052,0.4591592262637581,"[0.9819506901682215, -0.09095344112981553, 0.06542016228643013, 0.6053353587170409, 0.11037222253008205, 0.3100980381043923]"
410,2038,0.45891465015535543,"[0.9819506901682215, -0.09039375421634518, 0.06542016228643008, 0.6053505751447854, 0.1103719613061523, 0.310098038104392]"
410,2059,0.4586670688921532,"[0.9819506901682216, -0.09127846841526302, 0.06542016228643016, 0.6053265220726867, 0.11037237423079677, 0.3100980381043924]"
410,2060,0.45776325982740956,"[0.9819506901682216, -0.0913733437799535, 0.06542016228643016, 0.6053239426589166, 0.11037241851218875, 0.3100980381043925]"
410,2057,0.4547924361158327,"[0.9819506901682215, -0.09142436270472785, 0.06542016228643016, 0.6053225555873882, 0.11037244232436605, 0.3100980381043925]"
410,2041,0.4522845557229248,"[0.9819506901682215, -0.0909959552745638, 0.06542016228643013, 0.6053342028683045, 0.1103722423728043, 0.3100980381043923]"
410,2058,0.4410646542842156,"[0.9819506901682216, -0.09048241462933822, 0.06542016228643009, 0.6053481646993459, 0.11037200268682593, 0.31009803810439207]"
410,2051,0.435954246189618,"[0.9819506901682216, -0.09162471395159177, 0.06542016228643019, 0.6053171085594196, 0.11037253583475334, 0.3100980381043926]"
410,2055,0.4354601570798635,"[0.9819506901682215, -0.09084815915494035, 0.06542016228643012, 0.6053382210594058, 0.11037217339158954, 0.31009803810439224]"
410,2056,2.2223499457016483e-05,"[0.9819506901682215, -0.09112771743628693, 0.5628337393656974, 0.6053306205987087, 0.11037230387045388, -0.7295066595778734]"
411,2061,0.4672359304248909,"[0.9819506901682216, -0.09075795923073574, 0.08421169785462937, 0.6053406733601407, 0.1103721312923764, 0.3100980381043922]"
411,2062,0.4665252090039312,"[0.9819506901682216, 0.14789326533559743, 0.06542016228643012, 0.6053398088041942, 0.23554428506811037, 0.3100980381043922]"
411,2057,0.4579737416353064,"[0.9819506901682215, -0.09142436270472785, 0.06542016228643016, 0.6053225555873882, 0.11037244232436605, 0.3100980381043925]"
411,2052,0.45264242540714966,"[0.9819506901682215, -0.09095344112981553, 0.06542016228643013, 0.6053353587170409, 0.11037222253008205, 0.3100980381043923]"
411,2060,0.4497765535664685,"[0.9819506901682216, -0.0913733437799535, 0.06542016228643016, 0.6053239426589166, 0.11037241851218875, 0.3100980381043925]"
411,2063,0.443292947255157,"[0.9819506901682216, -0.0913083200877578, 0.06542016228643016, 0.6053257104835523, 0.1103723881635349, 0.31009803810439246]"
411,2059,0.44328498969958624,"[0.9819506901682216, -0.09127846841526302, 0.06542016228643016, 0.6053265220726867, 0.11037237423079677, 0.3100980381043924]"
411,2038,0.4348410502656636,"[0.9819506901682215, -0.09039375421634518, 0.06542016228643008, 0.6053505751447854, 0.1103719613061523, 0.310098038104392]"
411,2065,0.43369923951073475,"[0.9819506901682215, -0.0913855897918528, 0.06542016228643016, 0.6053236097217856, 0.11037242422779737, 0.3100980381043925]"
411,2064,0.4309057796696897,"[0.9819506901682216, -0.09139001252109047, 0.06542016228643016, 0.6053234894793103, 0.11037242629202772, 0.3100980381043925]"
412,2061,0.46756417650184523,"[0.9819506901682216, -0.09075795923073574, 0.08421169785462937, 0.6053406733601407, 0.1103721312923764, 0.3100980381043922]"
412,2067,0.46434632067802406,"[0.9819506901682215, 0.036035570556659104, 0.06542016228643015, 0.6053317446048485, 0.17703863341512072, 0.31009803810439235]"
412,2062,0.46004051379887306,"[0.9819506901682216, 0.14789326533559743, 0.06542016228643012, 0.6053398088041942, 0.23554428506811037, 0.3100980381043922]"
412,2057,0.4590611493749601,"[0.9819506901682215, -0.09142436270472785, 0.06542016228643016, 0.6053225555873882, 0.11037244232436605, 0.3100980381043925]"
412,2052,0.4481166383943983,"[0.9819506901682215, -0.09095344112981553, 0.06542016228643013, 0.6053353587170409, 0.11037222253008205, 0.3100980381043923]"
412,2068,0.4438925805912421,"[0.9819506901682215, -0.09128114232113473, 0.06542016228643015, 0.6053264493761585, 0.11037237547879486, 0.3100980381043924]"
412,2060,0.43943017435240384,"[0.9819506901682216, -0.0913733437799535, 0.06542016228643016, 0.6053239426589166, 0.11037241851218875, 0.3100980381043925]"
412,2066,0.32929214508692195,"[0.9819506901682216, -0.048570329542249165, 0.08088981947219157, 0.6053405205280479, 0.13249946996577666, 0.3100980381043922]"
412,2069,2.5529949613296504e-05,"[0.9819506901682215, -0.09102832913491878, 0.44751972875215174, 0.6053333227074592, 0.11037225748272882, 0.3100980381043923]"
412,2070,2.426882581217793e-05,"[0.9819506901682216, -0.09139818147639443, 0.06542016228643016, 0.163357054095435, 0.11037243010474257, 0.3100980381043925]"
413,2067,0.46345597843865066,"[0.9819506901682215, 0.036035570556659104, 0.06542016228643015, 0.6053317446048485, 0.17703863341512072, 0.31009803810439235]"
413,2062,0.46301424431365956,"[0.9819506901682216, 0.14789326533559743, 0.06542016228643012, 0.6053398088041942, 0.23554428506811037, 0.3100980381043922]"
413,2075,0.45825552030222994,"[0.9819506901682216, -0.09091508832874756, 0.06910698970524193, 0.6053364014296937, 0.1103722046295931, 0.3100980381043923]"
413,2072,0.4551855678330688,"[0.9819506901682216, -0.02540605540229348, 0.06542016228643013, 0.6053365799672037, 0.1447235501531731, 0.3100980381043923]"
413,2074,0.453520295413739,"[0.9819506901682215, -0.09122612352145545, 0.06542016228643015, 0.6053279451938554, 0.11037234979974694, 0.3100980381043924]"
413,2057,0.44879090376236785,"[0.9819506901682215, -0.09142436270472785, 0.06542016228643016, 0.6053225555873882, 0.11037244232436605, 0.3100980381043925]"
413,2061,0.4451906127711168,"[0.9819506901682216, -0.09075795923073574, 0.08421169785462937, 0.6053406733601407, 0.1103721312923764, 0.3100980381043922]"
413,2052,0.43355612232756635,"[0.9819506901682215, -0.09095344112981553, 0.06542016228643013, 0.6053353587170409, 0.11037222253008205, 0.3100980381043923]"
413,2071,2.124313509790365e-05,"[0.9819506901682215, -0.09095344112981553, -0.03309309337884725, 0.9905143727339618, 0.11037222253008205, 0.3100980381043923]"
413,2073,2.10304623001052e-05,"[0.9819506901682216, -0.049727982429900286, 0.06542016228643013, 0.6053330233244136, -0.00335859221249174, -0.05474592509671278]"
414,2079,0.45729680545479556,"[0.9819506901682216, 0.1175858823209443, 0.0658880608711166, 0.6053393763712309, 0.2196585837248348, 0.3100980381043922]"
414,2077,0.45609716171888903,"[0.9819506901682216, -0.04527564700829852, 0.06542016228643013, 0.6053339733242004, 0.13435369880384085, 0.31009803810439235]"
414,2072,0.45568050539631966,"[0.9819506901682216, -0.02540605540229348, 0.06542016228643013, 0.6053365799672037, 0.1447235501531731, 0.3100980381043923]"
414,2074,0.4546495619712109,"[0.9819506901682215, -0.09122612352145545, 0.06542016228643015, 0.6053279451938554, 0.11037234979974694, 0.3100980381043924]"
414,2067,0.451604725483487,"[0.9819506901682215, 0.036035570556659104, 0.06542016228643015, 0.6053317446048485, 0.17703863341512072, 0.31009803810439235]"
414,2062,0.4494137297953889,"[0.9819506901682216, 0.14789326533559743, 0.06542016228643012, 0.6053398088041942, 0.23554428506811037, 0.3100980381043922]"
414,2075,0.4409757527956715,"[0.9819506901682216, -0.09091508832874756, 0.06910698970524193, 0.6053364014296937, 0.1103722046295931, 0.3100980381043923]"
414,2080,0.4334703026606866,"[0.9819506901682216, -0.08099728792822207, 0.06854881907109425, 0.6053364284595445, 0.11557285823678096, 0.3100980381043923]"
414,2078,0.32576039899830467,"[0.9819506901682215, 0.011822258658915195, 0.06542016228643013, 0.6053330578108542, 0.16431513329984151, 0.3100980381043923]"
414,2076,0.09782631756745687,"[0.7512509384642267, 0.5376601333279794, 0.06542016228643013, 0.6719398516567173, 0.12354459277643734, 0.31009803810439235]"
415,2067,0.46419123333677526,"[0.9819506901682215, 0.036035570556659104, 0.06542016228643015, 0.6053317446048485, 0.17703863341512072, 0.31009803810439235]"
