Gen Number,Black Line Percentage
233,0.9558541266794626
234,0.9564939219449776
235,0.9539347408829176
236,0.9571337172104928
237,0.9539347408829176
238,0.9545745361484324
239,0.9481765834932822
240,0.9513755598208572
241,0.9552143314139476
242,0.9500959692898272
243,0.9526551503518874
244,0.9577735124760076
245,0.9571337172104928
246,0.9552143314139476
247,0.9577735124760076
248,0.9513755598208572
249,0.9577735124760076
250,0.9532949456174024
251,0.9571337172104928
252,0.9552143314139476
253,0.9500959692898272
254,0.9475367882277672
255,0.9564939219449776
256,0.9545745361484324
257,0.9526551503518874
258,0.9520153550863724
259,0.9552143314139476
260,0.946896992962252
261,0.9552143314139476
262,0.9558541266794626
263,0.9545745361484324
264,0.9552143314139476
265,0.9539347408829176
266,0.9532949456174024
267,0.9481765834932822
268,0.9507357645553424
269,0.9526551503518874
270,0.9520153550863724
271,0.9526551503518874
272,0.9526551503518874
273,0.9507357645553424
274,0.9520153550863724
275,0.9539347408829176
276,0.9532949456174024
277,0.9500959692898272
278,0.9545745361484324
279,0.9475367882277672
280,0.9526551503518874
281,0.9526551503518874
282,0.9494561740243124
283,0.9539347408829176
284,0.9545745361484324
285,0.9526551503518874
286,0.9507357645553424
287,0.9545745361484324
288,0.9539347408829176
289,0.9500959692898272
