Gen Number,ID,Fitness,Weights,Diversity
119,1911,0.058937417117848084,"[0.570149871746516, 0.6737611101715479, 0.4403430490626614, -0.013260556443944083, 0.979950487278469, 0.09722685674599892]",0.2133491793890797
119,1916,0.05335199757012374,"[0.5801853955910764, 0.6736229592472963, 0.2928857795447064, -0.4679595513063224, 0.979964338767542, 0.09708978401653283]",0.2133491793890797
119,1922,0.053129510033507944,"[0.5843692063355932, 0.6749338317058817, 0.2928857796209165, -0.3353110472220626, 0.291178993938633, -0.48915788691691886]",0.2133491793890797
119,1924,0.052613227451688276,"[0.9624157556975376, -0.642786172714345, -0.448107891770345, -0.39489078004133515, 0.34361706810249193, -0.37360149453421837]",0.2133491793890797
120,1939,0.33145953681660817,"[0.5833725697426263, 0.6586674476414831, 0.2928857790958115, 0.38280709335366225, 0.979885129408042, 0.09787363065198978]",0.1352201161185704
120,1930,0.29465301748953104,"[0.578003200834633, 0.677392244166917, 0.29288577964645357, 0.37855546676486557, 0.9799822924695959, 0.09691211626315303]",0.1352201161185704
120,1934,0.2665298769079247,"[0.5720364033177535, 0.675075603515695, 0.2928857794798752, 0.37737586487352387, 0.9829029966427334, 0.09720299021910739]",0.1352201161185704
120,1931,0.2203644582714262,"[0.5826428590645231, 0.5844036891506198, 0.29288577912723346, 0.38242697505276046, 0.9798906739458235, 0.09781876254912009]",0.1352201161185704
120,1927,0.1981366121257853,"[0.8246466875685545, 0.6630519625302104, 0.29288577921270953, 0.3813929533363852, 0.9799057565463188, 0.09766950688379437]",0.1352201161185704
120,1923,0.1433374751940414,"[0.580526025453291, 0.663264878010747, 0.29288577921838616, 0.38132428158843457, 0.9799067582163257, 0.09765959447357404]",0.1352201161185704
120,1909,0.10183228700703702,"[0.5800095491567347, 0.6789702051999172, 0.2928857797131657, 0.3789033855481003, 0.9799940640962403, 0.09679562561107222]",0.1352201161185704
120,1918,0.08093602225251574,"[0.5721372440848146, 0.675020366542001, 0.2928857794814264, 0.37740155667593156, 0.982736224679507, 0.09720028156994578]",0.1352201161185704
120,1932,0.07055437298127852,"[0.5798581599924707, 0.2925140825537404, 0.29288577923932785, 0.38101197728983827, 0.9801320237036835, 0.09762302668016425]",0.1352201161185704
120,1929,0.07004004997141623,"[0.5754379521627219, 0.6766764589120893, 0.2928857795785903, 0.37803124501304686, 0.9815864888009533, 0.6072916206528274]",0.1352201161185704
120,1928,0.06555549202606102,"[0.5715871916012809, 0.6757911740499982, 0.047288472819963484, -0.11881559612850806, 0.982921752825585, 0.09717016441797074]",0.1352201161185704
120,1926,0.06469057227757007,"[0.487934282095504, 0.6747998903820603, 0.2928857795368556, 0.48312459441319316, 0.47664476858643046, 0.09710349296796808]",0.1352201161185704
120,1935,0.06369143451062297,"[0.57998746744085, 0.6641346986459934, 0.29288577924157694, 0.3810437378568309, 0.9799108503247971, 0.09761909944271506]",0.1352201161185704
120,1925,0.06101457788513227,"[0.3719750902606048, 0.6363214782769476, 0.29288577953111994, 0.37772360449559145, 0.9821482037316056, 0.09711350832188628]",0.1352201161185704
120,1933,0.060275991649880345,"[0.5721372440848146, 0.675020366542001, 0.2928857794814264, 0.37740155667593156, 0.982736224679507, -0.6478632851868725]",0.1352201161185704
120,1936,0.05997408733456671,"[0.5706519922417398, 0.6771017011531164, 0.2928857795279982, -0.22405866537740204, 0.9832371878223959, 0.09711895922922709]",0.1352201161185704
120,1940,0.05958225798669588,"[-0.035102122477446485, 0.415937229534471, 0.29288577944461375, 0.3779505452537756, 0.9823402385208222, 0.09726456278858146]",0.1352201161185704
120,1937,0.05456931320172256,"[0.5724053446990094, 0.6751548829460889, 0.2928857794893186, 0.3774527032256861, 0.9826428371735761, -0.11464908020436958]",0.1352201161185704
120,1938,0.04350167881513049,"[0.5741992117998947, 0.6744004673150847, 0.032487380691850976, 0.37789582096865704, 0.979959973743489, 0.09713297978833628]",0.1352201161185704
120,1904,0.02699500756137324,"[0.5738172940816946, 0.6741000951062845, 0.29288577950727, 0.37782959301294855, 0.9799577329597038, 0.09715515432480348]",0.1352201161185704
121,1934,0.3363279161394906,"[0.5720364033177535, 0.675075603515695, 0.2928857794798752, 0.37737586487352387, 0.9829029966427334, 0.09720299021910739]",0.1969740596588622
121,1930,0.29229610287116536,"[0.578003200834633, 0.677392244166917, 0.29288577964645357, 0.37855546676486557, 0.9799822924695959, 0.09691211626315303]",0.1969740596588622
121,1939,0.25540806853110776,"[0.5833725697426263, 0.6586674476414831, 0.2928857790958115, 0.38280709335366225, 0.979885129408042, 0.09787363065198978]",0.1969740596588622
121,1931,0.23487153417729606,"[0.5826428590645231, 0.5844036891506198, 0.29288577912723346, 0.38242697505276046, 0.9798906739458235, 0.09781876254912009]",0.1969740596588622
121,1941,0.18324688497218103,"[0.57656263277863, 0.6768329360104147, 0.2928857796062364, 0.37827067466346437, 0.9806874401004572, 0.09698234216374471]",0.1969740596588622
121,1943,0.14352112841711714,"[0.582642859064523, 0.5844036891506198, 0.29288577912723346, 0.38242697505276046, 0.9798906739458235, 0.0978187625491201]",0.1969740596588622
121,1947,0.12217866923472023,"[0.89240020072926, 0.5666623063835627, 0.2928857790582336, 0.3834153040156585, 0.9793012657441991, 0.09793924806749274]",0.1969740596588622
121,1951,0.07911478896133843,"[0.5757349980633083, 0.3969473287081921, 0.2928857798790634, 0.3767594360996993, 0.8685019584932064, 0.09650594011120686]",0.1969740596588622
121,1956,0.07489751876983843,"[0.5741600565298056, 0.656921027964578, 0.2928857794092683, 0.3783872117939909, 0.9822998612576659, 0.0973262818178983]",0.1969740596588622
121,1954,0.0720495363864799,"[0.5839488014191245, 0.5582298447698778, 0.2928857789810866, 0.3835167033040313, 0.979864885729379, 0.1891691532714243]",0.1969740596588622
121,1945,0.06697756735007702,"[0.5852265190066959, 0.6522021025826805, 0.29288577890568435, 0.8453093484096764, 0.9798515807006335, 0.09820562476975707]",0.1969740596588622
121,1952,0.06610758721344188,"[0.5695096980942678, 0.6740945968671832, -0.20226381732326115, -0.09788753640658127, 0.9841398005513036, 0.09732616395540508]",0.1969740596588622
121,1944,0.06368628970544674,"[0.5990205973943953, 0.623036134010603, 0.29288577911088753, 0.382624714833217, 0.9798877896445914, 0.8089748160125697]",0.1969740596588622
121,1955,0.061822063579009365,"[0.5717553905294215, 0.6749664988163782, 0.04369136014900582, 0.37732031024548934, 0.9830405503675356, 0.09721668924294466]",0.1969740596588622
121,1949,0.058341842899306606,"[0.5703297112957341, 0.6896656830448757, 0.4916956175675416, -0.23680360001282097, 0.9833877115406512, 0.09710390587386482]",0.1969740596588622
121,1953,0.05765553631758161,"[0.57878120550726, 0.617415991187367, 0.2928857792556251, -0.6360274379639407, 0.9809874160560887, -0.29884656226420414]",0.1969740596588622
121,1950,0.05732173491617193,"[0.4198197410669509, 0.6460615251421369, 0.2928857791011452, 0.3827425700661378, 0.11093571356198062, -0.3759613132446476]",0.1969740596588622
121,1948,0.05694215132029961,"[0.5871678159542282, 0.5457209742640794, 0.4389136115098026, -0.14739272084279353, -0.39001125694230687, 0.09808146512514594]",0.1969740596588622
121,1942,0.056154509930235054,"[0.5844027530035631, 0.8819804232163359, 0.2928857790687208, 0.3832650889714999, 0.9793908492557202, 0.09792093560459604]",0.1969740596588622
121,1946,0.048574304418464,"[0.5798035898692835, 0.6780912547188734, -0.04286968648852746, 0.3789113934247559, 0.9791010150754997, 0.09682434953748753]",0.1969740596588622
122,1960,0.3356096412740508,"[0.5756569107449007, 0.5533042684591428, 0.505950610137127, 0.38415944757772114, 0.9788574820090956, 0.09802996535514147]",0.1674683069271805
122,1939,0.31051734455340574,"[0.5833725697426263, 0.6586674476414831, 0.2928857790958115, 0.38280709335366225, 0.979885129408042, 0.09787363065198978]",0.1674683069271805
122,1934,0.269941700211093,"[0.5720364033177535, 0.675075603515695, 0.2928857794798752, 0.37737586487352387, 0.9829029966427334, 0.09720299021910739]",0.1674683069271805
122,1969,0.21969097633519347,"[0.5826428590645231, 0.5844036891506198, 0.29288577912723346, 0.38242697505276046, 0.9798906739458235, 0.09781876254912009]",0.1674683069271805
122,1930,0.1959225666298398,"[0.578003200834633, 0.677392244166917, 0.29288577964645357, 0.37855546676486557, 0.9799822924695959, 0.09691211626315303]",0.1674683069271805
122,1931,0.15884704511880599,"[0.5826428590645231, 0.5844036891506198, 0.29288577912723346, 0.38242697505276046, 0.9798906739458235, 0.09781876254912009]",0.1674683069271805
122,1958,0.11216071601613892,"[0.8368222750716539, 0.656714679730751, 0.29288577903838625, 0.38325048615420565, 0.9798749964857186, 0.09797390487615437]",0.1674683069271805
122,1968,0.08267998142284005,"[0.5831428936368233, 0.6352929632543127, 0.2928857791057015, 0.3826874512904236, 0.9798868745488003, 0.09785636094143454]",0.1674683069271805
122,1964,0.07372607722721497,"[0.5831345777987802, 0.6344466478493016, 0.2928857791060596, 0.38268311943353517, 0.9798869377347719, 0.09785573566038702]",0.1674683069271805
122,1965,0.06355862940141717,"[0.9090553638656831, 0.5983321107922617, 0.46736110497295685, 0.38249826753884325, 0.9798896340488186, 0.09782905324928093]",0.1674683069271805
122,1959,0.0629301681635661,"[0.5832979015110309, 0.5350027031971415, 0.8799901618858967, 0.3827681974430266, 0.9798856967573265, 0.0978680162292669]",0.1674683069271805
122,1971,0.062209528314131915,"[0.6483974230398379, 0.6773408769285196, -0.2835700669554894, 0.37852931126615474, 0.9800470537037003, 0.09691856585723713]",0.1674683069271805
122,1957,0.06146045146817367,"[0.5741229782835809, 0.675885727267001, 0.2928857795381273, 0.37778836886233086, 0.5613593167294147, 0.09710127228532656]",0.1674683069271805
122,1967,0.05746270532741922,"[0.5807248541930246, 0.6679009228921249, 0.6816646850244682, 0.3807105531413667, 0.7224241302038764, -0.11799969297831601]",0.1674683069271805
122,1962,0.05743004018710353,"[-0.07475552210797376, 0.6577930035619224, 0.2928857790700966, 0.5495562135128169, 0.9798805919133988, 0.09791853317275089]",0.1674683069271805
122,1972,0.05582691980311684,"[0.37098229555648704, 0.08966278795321704, 0.09113415132940296, 0.07825217904524347, 0.49347635720602245, -0.4616475684737712]",0.1674683069271805
122,1961,0.05581944287722437,"[0.5737785487693763, 0.6757520006889112, 0.29288577952851164, -0.5191181473507862, 0.9820502290607309, 0.09711806279565656]",0.1674683069271805
122,1970,0.04679145124148065,"[0.5696716306260282, 0.6952914486685207, 0.29288577955849876, 0.3762496896741984, 0.9835746119893102, 0.09706570009834507]",0.1674683069271805
122,1966,0.014638733643459773,"[0.584400071490714, 0.6661428952132448, 0.29288577893058537, 0.3838932603122571, 0.9798559745777957, 0.0981621434709297]",0.1674683069271805
122,1963,-0.005386351408664697,"[0.5834777198083935, 0.6693687287433681, 0.2928857790912836, 0.3828618677533504, 0.9798843304495918, 0.0978815370521541]",0.1674683069271805
123,1983,0.3282539694171151,"[0.5763970859569921, 0.5634119227140688, 0.48551096829295987, 0.38402971412593034, 0.9789560658282735, 0.09801496792302367]",0.18420661717342035
123,1960,0.28539402811577114,"[0.5756569107449007, 0.5533042684591428, 0.505950610137127, 0.38415944757772114, 0.9788574820090956, 0.09802996535514147]",0.18420661717342035
123,1978,0.24391686407873828,"[0.5804635830303518, 0.5747021827711383, 0.3593516415557295, 0.3829674222019187, 0.9795683683226791, 0.09788464755033306]",0.18420661717342035
123,1973,0.23750117646024269,"[0.5805371882260287, 0.6199481612044303, 0.37118370334954043, 0.3833040619433731, 0.9795074853932648, 0.09793108115982713]",0.18420661717342035
123,1984,0.18306167859101571,"[0.5817197757446191, 0.6610597291704275, 0.29288577915180736, 0.38201522937625254, 0.9803251293749916, 0.09777585240485176]",0.18420661717342035
123,1986,0.1636733321254159,"[0.5768723646801674, 0.6337341898526851, 0.29288577931908993, 0.37967889373135166, 0.9815295429159485, 0.09748374858618886]",0.18420661717342035
123,1934,0.11365943759672176,"[0.5720364033177535, 0.675075603515695, 0.2928857794798752, 0.37737586487352387, 0.9829029966427334, 0.09720299021910739]",0.18420661717342035
123,1980,0.06507269923045259,"[0.5690343138048451, 0.6794208778200717, 0.3287967088149615, 0.3759375449467224, 0.7479291502506221, 0.09702538850305714]",0.18420661717342035
123,1987,0.06249743606553762,"[0.584248188981256, 0.5706801286877354, 0.2928857790738597, 0.3831914809798146, 0.9794347467388793, 0.09791196217837106]",0.18420661717342035
123,1977,0.061558632741938527,"[0.577038920029951, 0.6323103501862415, 0.2928857793135523, 0.37975821235038754, 0.5733369470561955, 0.09749341818537083]",0.18420661717342035
123,1976,0.0609140252988168,"[0.5829077160191186, 0.5821394938643293, 0.29288577911842756, -0.0732321433634035, 0.9798154523416598, 0.09783413918274259]",0.18420661717342035
123,1975,0.06066017974587698,"[0.5802370975819979, 0.6049699371352739, 0.2928857792072198, 0.38128127977025295, 0.9805739304539525, 0.7809661253084411]",0.18420661717342035
123,1974,0.05861705685445524,"[0.566588299498288, 0.6829612796197915, 0.2928857796644543, 0.3747656441412216, 0.9205521027065919, -0.3758024822701249]",0.18420661717342035
123,1981,0.05713070187958255,"[0.5677775373695958, 0.711483574072806, 0.2928857796214733, 0.46570775184843105, 0.9841125504149858, 0.2929086286809791]",0.18420661717342035
123,1988,0.05622380817732475,"[-0.4615576180331801, -0.8957974968751198, 0.6648569741036489, 0.2899523589047754, 0.6053620394026636, 0.4931116229682146]",0.18420661717342035
123,1982,0.023677692088960103,"[0.5756015861855655, 0.6606226814164831, 0.5076379569862761, 0.38417316773060783, 0.9788492997429246, 0.0980316379558592]",0.18420661717342035
123,1985,0.022964377978805323,"[0.5798277485823573, 0.6084693584619635, 0.2928857792208298, 0.3810863355826459, 0.9806901890149662, 0.09765532745051286]",0.18420661717342035
123,1979,0.02036526110754476,"[0.5734418934412105, 0.5230565261561868, 0.5671174252728718, 0.38454768246574456, 0.9785624642055056, 0.09807484604164542]",0.18420661717342035
123,1969,-0.010931901826773893,"[0.5826428590645231, 0.5844036891506198, 0.29288577912723346, 0.38242697505276046, 0.9798906739458235, 0.09781876254912009]",0.18420661717342035
123,1939,-0.020634753372471115,"[0.5833725697426263, 0.6586674476414831, 0.2928857790958115, 0.38280709335366225, 0.979885129408042, 0.09787363065198978]",0.18420661717342035
124,1989,0.3463171064777974,"[0.6642054678113156, 0.5532850096392263, 0.506082553984303, 0.38416052043938953, 0.9788568421882564, 0.09803009614589953]",0.15392905669154813
124,2003,0.2920262347843358,"[0.575392480802049, 0.5521271028604409, 0.5140154738478144, 0.7741581049815772, 0.9788183739492755, 0.09803795973806147]",0.15392905669154813
124,1990,0.2617735415853968,"[0.5805157201971737, 0.614384194210116, 0.367732709956088, 0.3832058760528683, 0.9795252427876093, 0.09791753812038137]",0.15392905669154813
124,1993,0.2225864085890451,"[0.5755653790224359, 0.5528967957133808, 0.5087422412925173, 0.3841821468859721, 0.9788439448580492, 0.09803273258955834]",0.15392905669154813
124,2001,0.17411455953265553,"[0.5804936190350789, 0.5931656677141127, 0.36417994016565913, 0.38310479447262147, 0.9795435238814835, 0.09790359567079432]",0.15392905669154813
124,1973,0.13600524268284062,"[0.5805371882260287, 0.6199481612044303, 0.37118370334954043, 0.3833040619433731, 0.9795074853932648, 0.09793108115982713]",0.15392905669154813
124,1983,0.12833858354298433,"[0.5763970859569921, 0.5634119227140688, 0.48551096829295987, 0.38402971412593034, 0.9789560658282735, 0.09801496792302367]",0.15392905669154813
124,1998,0.09936179806285177,"[0.5804592497576341, 0.572038469127955, 0.18880346483670668, 0.3829476036035991, 0.9795719526122741, 0.09788191391867354]",0.15392905669154813
124,1994,0.0676342559374723,"[0.5805607957127265, 0.6344599605980238, 0.5844365450751615, 0.3834120328297382, 0.979487958334977, 0.09794597386961994]",0.15392905669154813
124,1999,0.0659090518021725,"[0.8914066196601313, 0.6530295066850034, 0.3042867917326303, 0.38287945727933975, 0.9798301404127941, 0.09788199605850711]",0.15392905669154813
124,1960,0.06524137647173206,"[0.5756569107449007, 0.5533042684591428, 0.505950610137127, 0.38415944757772114, 0.9788574820090956, 0.09802996535514147]",0.15392905669154813
124,1997,0.06226840430687486,"[0.5818395726082164, 0.18828401201799233, 0.3173852579717569, 0.3826261851888153, 0.9797718713077896, 0.3275986676340217]",0.15392905669154813
124,2000,0.06124751715302799,"[0.5818173388946949, 0.39604079541328735, 0.3180633652518926, 0.3826316990140029, 0.9797685830364653, 0.09784372010224215]",0.15392905669154813
124,2004,0.06098292354765547,"[0.033037599973827304, 0.14690765466422495, -0.14349156953119385, -0.5953494345134098, 0.26568849982807896, -0.20587980091780445]",0.15392905669154813
124,1996,0.03282245582095242,"[0.576497133054178, 0.5647781417538924, 0.48274820779973593, 0.3840121784734962, 0.8970849181668759, 0.10146010205525842]",0.15392905669154813
124,1978,0.025280288643261456,"[0.5804635830303518, 0.5747021827711383, 0.3593516415557295, 0.3829674222019187, 0.9795683683226791, 0.09788464755033306]",0.15392905669154813
124,1995,-0.00039187185617350906,"[0.3174502114352528, 0.625816047616191, 0.3593176963004576, 0.38322874662888823, 0.979564717134516, 0.09792237456718794]",0.15392905669154813
124,1992,-0.01845926618967947,"[0.576059536080157, 0.5588024229725134, 0.26889417949278005, 0.384088877834682, 0.9789111076136808, 0.09802180735952667]",0.15392905669154813
124,1991,-0.031007210999972168,"[0.3830486745908037, 0.584689673889639, 0.26040064222695175, 0.38375661059105165, 0.7713301293812427, 0.09798339663844795]",0.15392905669154813
124,2002,-0.05365563575830329,"[0.5816982461666862, 0.6358032885342695, 0.33912155363190044, 0.3831005587026405, 0.979662126516349, 0.09790755580074269]",0.15392905669154813
125,2013,0.359091854424359,"[0.5755030291367365, 0.552619232061788, 0.5106438539658789, 0.5248137644837889, 0.9788347235760967, 0.09803461758357954]",0.21288916736460728
125,2003,0.3028381181458104,"[0.575392480802049, 0.5521271028604409, 0.5140154738478144, 0.7741581049815772, 0.9788183739492755, 0.09803795973806147]",0.21288916736460728
125,2019,0.2660171080986426,"[0.5800740598027582, 0.6088984008651566, 0.38031332269126994, 0.38329297715276933, 0.979464458631192, 0.09792781556043961]",0.21288916736460728
125,1993,0.22365944201945762,"[0.5755653790224359, 0.5528967957133808, 0.5087422412925173, 0.3841821468859721, 0.9788439448580492, 0.09803273258955834]",0.21288916736460728
125,1990,0.18736427682326082,"[0.5805157201971737, 0.614384194210116, 0.367732709956088, 0.3832058760528683, 0.9795252427876093, 0.09791753812038137]",0.21288916736460728
125,1989,0.16153574510412788,"[0.6642054678113156, 0.5532850096392263, 0.506082553984303, 0.38416052043938953, 0.9788568421882564, 0.09803009614589953]",0.21288916736460728
125,2010,0.12819280580767067,"[0.7456602619175827, 0.5520080565320558, 0.5148310705784215, 0.7206146177794225, 0.9788144189654252, 0.09803876820709537]",0.21288916736460728
125,2017,0.07433484817472474,"[0.6072950097327237, 0.5525430347613167, 0.5111658882863696, 0.6340670029623175, 0.9788321921322725, 0.0980351350557161]",0.21288916736460728
125,2009,0.07355091374559969,"[0.575795973771422, 0.5557609763267333, 0.533236845171475, 0.38413667064105167, 0.9788756807969483, 0.09802736664835009]",0.21288916736460728
125,2005,0.06800561982756335,"[0.5440164226491692, 0.5517180348665561, 0.07509530134304127, 0.9119373566894559, 0.9788047838005378, -0.421258322273824]",0.21288916736460728
125,2012,0.0628004853841623,"[0.9245629931387436, 0.5597098476858242, 0.4931178159778573, 0.3840739721365481, 0.9789194354189819, 0.09801996857734399]",0.21288916736460728
125,2011,0.06181467286983693,"[0.522226739261457, 0.5540397252291035, 0.29792165332757214, 0.7621475217384932, 0.9788400899196589, 0.09803426022247774]",0.21288916736460728
125,2006,0.06074978914039328,"[0.7933485868354693, 0.6451553932873677, 0.29543096967720456, -0.44077523269757274, 0.9798746198830426, 0.738014015054927]",0.21288916736460728
125,2020,0.05967162194606782,"[0.5737913444682101, 0.5308617953503135, 0.5592752797712741, 0.384532009275467, 0.97859979076319, 0.0980740143844008]",0.21288916736460728
125,2014,0.0588118692226029,"[0.5778089080191926, 0.5814912840737404, 0.4450197418889782, 0.5897615672196845, 0.5318047024337116, -0.04764025391296678]",0.21288916736460728
125,2018,0.05869114253921817,"[0.9900354657465509, 0.6340198321456765, 0.3215957105280542, 0.2599011046457391, 0.9797481863957438, 0.09787955762317022]",0.21288916736460728
125,2016,0.0585752383390839,"[0.6082149080133562, 0.5530397897243272, 0.507762576909699, 0.38417418103999523, 0.6875315519447203, 0.09803176148669904]",0.21288916736460728
125,2008,0.05507904578064379,"[0.5824575220517706, 0.6385030054638936, 0.7160491596631662, 0.38282292779791094, 0.5992967874152302, 0.0978723523794412]",0.21288916736460728
125,2007,0.05299727659910816,"[0.5738888495477457, 0.5320728903979531, 0.5564978660369689, -0.3257881548489416, -0.12148828233509845, 0.8337182677894873]",0.21288916736460728
125,2015,0.05293790375675211,"[0.5778189447594797, 0.26454354185127354, -0.5306663088911368, 0.38373771479091057, 0.9791540951318547, 0.09798029210118173]",0.21288916736460728
126,2003,0.3461650790139362,"[0.575392480802049, 0.5521271028604409, 0.5140154738478144, 0.7741581049815772, 0.9788183739492755, 0.09803795973806147]",0.12915452882254647
126,2019,0.30118258355822003,"[0.5800740598027582, 0.6088984008651566, 0.38031332269126994, 0.38329297715276933, 0.979464458631192, 0.09792781556043961]",0.12915452882254647
126,2028,0.2613167256892128,"[0.575583815325488, 0.5529788688004378, 0.5081799514480299, 0.3425986364809257, 0.9788466715085746, 0.09803217521370054]",0.12915452882254647
126,1993,0.24249978505232353,"[0.5755653790224359, 0.5528967957133808, 0.5087422412925173, 0.3841821468859721, 0.9788439448580492, 0.09803273258955834]",0.12915452882254647
126,2024,0.2019993389462271,"[0.5755619458564052, 0.552881512251522, 0.5088469496165233, 0.39192573273139575, 0.9788434371074478, 0.09803283638281103]",0.12915452882254647
126,2023,0.16465156177621282,"[0.5808966464332929, 0.517332881875633, 0.4610935169002157, 0.28507285378653996, 0.979577668316845, 0.09790867396455526]",0.12915452882254647
126,2027,0.10940117744986394,"[0.5757871782463979, 0.5709189810328663, 0.5024243323812542, 0.38413840523150505, 0.9788744702999792, 0.09802757132027076]",0.12915452882254647
126,2026,0.09420878755624934,"[0.5761457972592778, 0.5612622158380752, 0.49250135845685883, 0.7112636983496015, 0.9789223359295343, 0.09802023635420787]",0.12915452882254647
126,2031,0.0703588604540028,"[0.5738495974155869, 0.7586159441291007, 0.5576159555916615, 0.38452052104638157, 0.9646429988621467, 0.09807265883796182]",0.12915452882254647
126,2029,0.06519128725773171,"[0.5754732369765788, 0.5524866059844594, 0.5115524867354038, 0.592010674754052, 0.9788303174427782, -0.6448836976286895]",0.12915452882254647
126,2032,0.06478490340464274,"[0.2779790857563454, 0.5529825067791858, 0.508155027339801, 0.3407554022058774, 0.9788467923703215, 0.7853944995745845]",0.12915452882254647
126,2035,0.06341037384856564,"[0.7388125560418738, 0.589179046477188, 0.425535872164591, 0.38360607269766595, 0.47332275530062584, 0.0979647590743428]",0.12915452882254647
126,2021,0.06327224716205782,"[0.5755263952102334, 0.5527232510605471, 0.5099312107751168, 0.47211104216244126, 0.2877771237676683, 0.09803391116834964]",0.12915452882254647
126,2025,0.06278555839459175,"[0.5753625101279982, 0.5519936820909093, 0.5149295511226122, 0.8417576574903316, 0.9788139414145142, 0.09803886582699431]",0.12915452882254647
126,2030,0.05444009065114813,"[0.5805174063237458, 0.6142746547868647, 0.3676517007139731, 0.3462779669239384, 0.9795256429871428, 0.09791738488353588]",0.12915452882254647
126,2022,0.05346281978457023,"[0.5747008680577099, 0.5437402416739094, 0.5337673805595022, 0.831900867345118, 0.7305377018268768, 0.09805423140985135]",0.12915452882254647
126,2033,0.0333438074711501,"[0.5755170924564322, 0.5526818378921673, 0.6500416892048072, 0.41648548070616004, 0.9788368034810501, 0.09803419241401831]",0.12915452882254647
126,2036,0.0037158915120089064,"[0.5754786816047408, 0.5525108438937557, 0.511386430714635, 0.5797301892799581, 0.9788311226800428, 0.09803535367077085]",0.12915452882254647
126,2034,-0.02940887502089537,"[0.5808244147983224, 0.6179976015955181, 0.358883784276392, 0.3206458230165839, 0.9795680119128006, 0.09791016185131747]",0.12915452882254647
126,2013,-0.06088341344971346,"[0.5755030291367365, 0.552619232061788, 0.5106438539658789, 0.5248137644837889, 0.9788347235760967, 0.09803461758357954]",0.12915452882254647
127,2037,0.3487130490121358,"[0.575360789048598, 0.5519860203433754, 0.5149820424201109, 0.7765530502024104, 0.9788136868742173, 0.0980389178595577]",0.1655696986224503
127,2028,0.3066378922185623,"[0.575583815325488, 0.5529788688004378, 0.5081799514480299, 0.3425986364809257, 0.9788466715085746, 0.09803217521370054]",0.1655696986224503
127,1993,0.26833686431116094,"[0.5755653790224359, 0.5528967957133808, 0.5087422412925173, 0.3841821468859721, 0.9788439448580492, 0.09803273258955834]",0.1655696986224503
127,2019,0.24031546935531628,"[0.5800740598027582, 0.6088984008651566, 0.38031332269126994, 0.38329297715276933, 0.979464458631192, 0.09792781556043961]",0.1655696986224503
127,2040,0.20382803972156138,"[0.5755854947124547, 0.5529863449453205, 0.3756061249533711, 0.3388107401111404, 0.9788469198827385, 0.09803212444160439]",0.1655696986224503
127,2049,0.11952430064373105,"[0.3589322675039429, 0.6053802947791541, 0.38838142286313515, 0.3833488361489783, 0.9794254770113647, -0.031969077983424854]",0.1655696986224503
127,2042,0.09529758669959956,"[0.6575459573667951, 0.5249302320761757, 0.5780668564369668, 0.9614060409853015, 0.9785088604763174, 0.09809072543255329]",0.1655696986224503
127,2044,0.08532775465630978,"[0.5755918232565661, 0.5530145177926822, 0.5496391285389075, 0.32453656165127054, 0.978847855847399, 0.09803193311378272]",0.1655696986224503
127,2050,0.07582203740346889,"[0.573447150713073, 0.526369786397396, 0.569024767839733, 0.3232343996160444, 0.9785527000133512, 0.09808183433119744]",0.1655696986224503
127,2003,0.07500621148329402,"[0.575392480802049, 0.5521271028604409, 0.5140154738478144, 0.7741581049815772, 0.9788183739492755, 0.09803795973806147]",0.1655696986224503
127,2048,0.0728138437277201,"[0.4416465994672829, 0.564082213007202, 0.2980658934084398, 0.3428625299714174, 0.6573907646158481, 0.0980321787508685]",0.1655696986224503
127,2046,0.06472071268317371,"[0.5823249004556037, 0.6361932826656056, 0.31603111424184327, 0.195370244381739, 0.8563931892944027, 0.09787485971100762]",0.1655696986224503
127,2052,0.06424990731733998,"[0.5809009800333794, 0.6191694452135114, 0.35675865644572863, 0.38312989786712764, 0.9795782647348822, -0.22478055123906787]",0.1655696986224503
127,2043,0.06130837011758679,"[0.5800688908658166, 0.608834029195304, 0.38046051613348175, 0.38324613193490237, 0.5208017972830661, 0.0979279356938688]",0.1655696986224503
127,2045,0.05829164037547753,"[0.04078646007699027, 0.5530523948990805, 0.4508392974699884, 0.6631982108150511, 0.9788491142091319, 0.09803167588226594]",0.1655696986224503
127,2051,0.05810700233584668,"[0.5755843097409398, 0.552981069794981, 0.5081648722433386, -0.17520229958454087, 0.9788467446305094, 0.09803216026627666]",0.1655696986224503
127,2038,0.0578359489429586,"[0.5805183730560441, 0.45638840484011844, 0.3676240916128893, 0.34619725442431887, 0.36124099598172577, 0.09791736213908706]",0.1655696986224503
127,2041,0.05770279062278297,"[0.5755246756259931, 0.5527155959690322, 0.851622210769182, 0.4759896044180062, 0.4722395103534931, 0.09803396315571057]",0.1655696986224503
127,2039,0.056251927113769286,"[0.5780020715994333, 0.5830947700472673, 0.4393163786994806, 0.3645148918522991, 0.9791793855941426, -0.5136013188729622]",0.1655696986224503
127,2047,0.053602248641747896,"[0.574495013229155, 0.5394194058254865, 0.40853237811436044, -0.04710801411835219, 0.9786968694393112, -0.9280210228689236]",0.1655696986224503
128,2037,0.34802979664623235,"[0.575360789048598, 0.5519860203433754, 0.5149820424201109, 0.7765530502024104, 0.9788136868742173, 0.0980389178595577]",0.1559846637356678
