Gen Number,Diversity
125,0.3643812528071565
126,0.3125345307553101
127,0.2939342694624172
128,0.302073649144544
129,0.2673589038420971
130,0.2757583979780699
131,0.3004259971902902
132,0.3152439355645384
133,0.3216663586333382
134,0.3620678913997341
135,0.3572413420348825
136,0.3481260758474769
137,0.3246284449638109
138,0.3371819763097683
139,0.3869878646862379
140,0.3716070602345009
141,0.3736311163358092
142,0.3510310890101646
143,0.332108178208197
144,0.3255056174407815
145,0.3427097567053691
146,0.4082399573949519
147,0.4146673399459562
148,0.3993893118005652
149,0.3908428163394533
150,0.41321096448982503
151,0.3978022627554125
152,0.3832684151588563
153,0.339381625257097
154,0.3868578855463142
155,0.3231443257801474
156,0.3140037039165855
157,0.3272570454021969
158,0.3214889139434877
159,0.3609139101778387
160,0.3144057382500814
161,0.3377696088525699
162,0.3884861395546093
163,0.3839867660785212
164,0.3738457779860367
165,0.3803037545767255
166,0.41747356438622607
167,0.3870853274982112
168,0.3608548921199569
169,0.351861436051895
170,0.3560534045480458
171,0.3640786056765251
172,0.3757940168745698
173,0.3755554898461641
174,0.3685527557372979
175,0.35066703292581
176,0.3960835772119586
177,0.3471658763635763
178,0.3450021209747491
179,0.346464945139034
180,0.3212975631765759
181,0.32660534579729
182,0.3003537385588773
183,0.3067738193680271
184,0.3074709007460644
185,0.2795167561188634
186,0.3058992319186473
187,0.3176709146046493
188,0.2965448882444244
189,0.2901084510488612
190,0.2792157244740706
191,0.2849250566612019
192,0.348113349729359
193,0.3743448952580989
194,0.3573796753031277
195,0.3641543410325709
196,0.3249741577585259
197,0.3591022725001823
198,0.3479087423231669
199,0.3335389235432043
200,0.3150832701445656
201,0.3172360818268841
202,0.3008467134385388
203,0.315284608444092
204,0.2937968819878351
205,0.2940437110504255
206,0.291929249118207
207,0.2935798336490833
208,0.2902692025104121
209,0.2771477405661153
210,0.2839813462205861
211,0.3164584839182914
212,0.3371556460839412
213,0.3178774319868125
214,0.3354932030977393
215,0.3339831063707952
216,0.3581141550017521
217,0.3674166039025421
218,0.3340905374737278
219,0.3119480606265446
220,0.3421750818294419
221,0.3656558002943024
222,0.3575684515359776
223,0.3451506057120228
224,0.3430500814094703
225,0.345379807071454
226,0.3167219992535058
227,0.3173553288568833
228,0.3564982209245014
229,0.389699007052158
230,0.3804624677917517
231,0.3865429021748843
232,0.3628978606480932
233,0.40668454859540953
234,0.4280825662275295
235,0.42733343854348665
236,0.3959963426591887
237,0.41089553116912725
238,0.3727343830996547
239,0.387373553537341
240,0.3984631378198607
241,0.3867731839669118
242,0.3911370281335667
243,0.3858947993727064
244,0.3640668743719509
245,0.3687331757220123
246,0.4594380258501391
247,0.4327568039769586
248,0.3806749561497548
249,0.3502365513107859
250,0.3245027091374353
251,0.336267484324256
252,0.3133253272353234
253,0.290731480742211
254,0.3078555792487411
255,0.2882047828905993
256,0.3108469397096362
257,0.2809312685324973
258,0.2583570927930888
259,0.2415229880703357
260,0.21422561916766097
261,0.21879280913825
262,0.2385208390631804
263,0.217655864540455
264,0.2184287907600179
265,0.24373245797210868
266,0.2196675300063596
267,0.2250640024066486
268,0.2088781005591231
269,0.23085649131857391
270,0.2320223624902953
271,0.23246427668973793
272,0.2345448304097689
273,0.2283920906311852
274,0.2563802096905476
275,0.2797828053645005
276,0.3027019817237288
277,0.3507033119946725
278,0.3066069678586993
279,0.251933953148067
280,0.2623070468678157
281,0.2524898046092257
282,0.2348174547260124
283,0.2337934436973957
284,0.2451953224634022
285,0.2626354753441415
286,0.2927221042062451
287,0.2420071922196513
288,0.2068421884073534
289,0.2098384717060049
290,0.2652159501426575
291,0.2496402893024446
