Gen Number,ID,Fitness,Weights,Diversity,Black Line Percentage
4,79,7.370967891425435e-05,"[-0.4132787701941425, 0.09948030448141196, 0.3676325060365859, -0.5015137039185634, 0.45647014034914246, -0.5388680536938849]",0.5760686978748409,0.0
4,80,7.411548953938588e-05,"[-0.9429557411138516, 1, 0.2173131652503087, -0.7371510393144773, 0.6747208553955439, 0.6887261401472007]",0.5760686978748409,0.0
4,81,7.592179699706922e-05,"[0.1836272446977943, -1, 0.19324806498518282, -0.08523028207566474, -0.5478442878193441, -1]",0.5760686978748409,0.0
4,82,3.818657144421818e-05,"[-0.45630869199772794, -0.753426830553394, 0.1846469499561513, -0.2889889930497101, 0.02004485626325131, -0.7937643953761208]",0.5760686978748409,0.0
4,83,6.026289836202999e-05,"[-0.5181384018774824, 0.0015456190743268206, -0.8168457343621135, -0.42721860445638365, 0.2815819658313099, -0.6570994463365054]",0.5760686978748409,0.0
4,84,0.203454961373074,"[-1, 0.8956210208601889, 0.4404956057814647, 0.18733512086465745, -0.5850427516946188, -0.6688017729265522]",0.5760686978748409,0.2034548944337812
5,56,0.00025982613496714196,"[-0.8209594678449609, -0.5100546638261486, 0.09909730156636201, 1, 0.21159397333269012, -0.8649585644450921]",0.4867809150558055,0.0
5,68,0.0002200776360772832,"[-0.8097453121066072, 0.9146023786005779, 0.9078697425248654, -0.2540716784008955, 0.19773318978544055, -0.39923121773436576]",0.4867809150558055,0.0
5,71,0.0003198976327575176,"[-1, 0.8972285572416092, 0.7156539206074697, -0.8201964481290753, 0.5806774410561327, -0.7899279735825258]",0.4867809150558055,0.0
5,84,0.0002821942730870437,"[-1, 0.8956210208601889, 0.4404956057814647, 0.18733512086465745, -0.5850427516946188, -0.6688017729265522]",0.4867809150558055,0.0
5,85,0.00019547378750279132,"[-0.870252286960137, 0.015183538287773527, 0.39826604801183535, -0.6311349831335542, 0.29047473056845735, -0.21757318473447612]",0.4867809150558055,0.0
